ts_code,name,market,publisher,category,base_date,base_point,list_date
801053.SI,贵金属(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801054.SI,小金属(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801055.SI,工业金属(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801056.SI,能源金属(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801060.SI,建筑建材(申万)(退市),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801061.SI,建筑材料(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801062.SI,建筑装饰(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801070.SI,机械设备(申万)(退市),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801071.SI,电气设备(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801072.SI,通用设备(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801073.SI,仪器仪表Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801074.SI,专用设备(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801075.SI,金属制品Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801076.SI,轨交设备Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801077.SI,工程机械(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801078.SI,自动化设备(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801080.SI,电子(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801081.SI,半导体(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801082.SI,其他电子Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801083.SI,元件(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801084.SI,光学光电子(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801085.SI,消费电子(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801086.SI,电子化学品Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801090.SI,交运设备(申万)(退市),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801091.SI,非汽车交运设备(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801092.SI,汽车服务(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801093.SI,汽车零部件(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801094.SI,汽车整车(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801095.SI,乘用车(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801096.SI,商用车(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801100.SI,信息设备(申万)(退市),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801101.SI,计算机设备(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801102.SI,通信设备(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801103.SI,IT服务Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801104.SI,软件开发(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801110.SI,家用电器(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801111.SI,白色家电(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801112.SI,黑色家电(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801113.SI,小家电(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801114.SI,厨卫电器(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801115.SI,照明设备Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801116.SI,家电零部件Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801117.SI,其他家电Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801120.SI,食品饮料(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801121.SI,食品加工(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801122.SI,食品制造(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801123.SI,饮料制造(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801124.SI,食品加工(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801125.SI,白酒Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801126.SI,非白酒(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801127.SI,饮料乳品(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801128.SI,休闲食品(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801129.SI,调味发酵品Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801130.SI,纺织服饰(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801131.SI,纺织制造(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801132.SI,服装家纺(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801133.SI,饰品(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801140.SI,轻工制造(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801141.SI,包装印刷(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801142.SI,家居用品(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801143.SI,造纸(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801144.SI,其他轻工制造Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801145.SI,文娱用品(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801150.SI,医药生物(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801151.SI,化学制药(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801152.SI,生物制品(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801153.SI,医疗器械(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801154.SI,医药商业(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801155.SI,中药Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801156.SI,医疗服务(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801160.SI,公用事业(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801161.SI,电力(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801162.SI,环保工程及服务Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801163.SI,燃气Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801164.SI,水务Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801170.SI,交通运输(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801171.SI,港口Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801172.SI,公交Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801173.SI,航空运输Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801174.SI,机场Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801175.SI,高速公路Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801176.SI,航运Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801177.SI,铁路运输Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801178.SI,物流(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801179.SI,铁路公路(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801180.SI,房地产(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801181.SI,房地产开发(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801182.SI,园区开发Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801183.SI,房地产服务(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801190.SI,金融服务(申万)(退市),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801191.SI,多元金融(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801192.SI,银行Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801193.SI,证券Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801194.SI,保险Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801200.SI,商贸零售(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801201.SI,零售(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801202.SI,贸易Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801203.SI,一般零售(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801204.SI,专业连锁Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801205.SI,商业物业经营(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801206.SI,互联网电商(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801207.SI,旅游零售Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801210.SI,社会服务(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801211.SI,餐饮Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801212.SI,景点(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801213.SI,酒店Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801214.SI,旅游综合Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801215.SI,其他休闲服务Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801216.SI,体育Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801217.SI,本地生活服务Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801218.SI,专业服务(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801219.SI,酒店餐饮(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801220.SI,信息服务(申万)(退市),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801221.SI,传媒(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801222.SI,计算机应用(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801223.SI,通信服务(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801224.SI,网络服务(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801230.SI,综合(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20031016
801231.SI,综合Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20031016
801250.SI,申万制造,SW,申银万国指数,主题指数,19991230,1000.0,20110822
801260.SI,申万消费,SW,申银万国指数,主题指数,19991230,1000.0,20110822
801270.SI,申万投资,SW,申银万国指数,主题指数,19991230,1000.0,20110822
801271.SI,周期,SW,申银万国指数,风格指数,20211210,1000.0,20221228
801272.SI,先进制造,SW,申银万国指数,风格指数,20211210,1000.0,20221228
801273.SI,消费,SW,申银万国指数,风格指数,20211210,1000.0,20221228
801274.SI,医药医疗,SW,申银万国指数,风格指数,20211210,1000.0,20221228
801275.SI,科技(TMT),SW,申银万国指数,风格指数,20211210,1000.0,20221228
801276.SI,金融地产,SW,申银万国指数,风格指数,20211210,1000.0,20221228
801280.SI,申万服务,SW,申银万国指数,主题指数,19991230,1000.0,20110822
801300.SI,申万300,SW,申银万国指数,规模指数,19991230,1000.0,19991230
801311.SI,300农林牧渔(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801321.SI,300采掘(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801322.SI,300化工(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801323.SI,300黑色金属(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801324.SI,300有色金属(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801325.SI,300建筑建材(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801326.SI,300机械设备(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801327.SI,300电子(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801331.SI,300交运设备(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801332.SI,300信息设备(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801333.SI,300家用电器(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801334.SI,300食品饮料(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801335.SI,300纺织服装(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801336.SI,300轻工制造(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801337.SI,300医药生物(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801341.SI,300公用事业(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801342.SI,300交通运输(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801343.SI,300房地产(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801344.SI,300金融服务(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801345.SI,300商业贸易(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801346.SI,300餐饮旅游(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801347.SI,300信息服务(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801351.SI,300综合(申万)(退市),SW,申银万国指数,行业指数,19991230,1000.0,20031016
801710.SI,建筑材料(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20140221
801711.SI,水泥(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801712.SI,玻璃玻纤(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801713.SI,装修建材(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801720.SI,建筑装饰(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20140221
801721.SI,房屋建设Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801722.SI,装修装饰Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801723.SI,基础建设(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801724.SI,专业工程(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801725.SI,园林工程Ⅱ(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801726.SI,工程咨询服务Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801730.SI,电力设备(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20140221
801731.SI,电机Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801732.SI,电气自动化设备(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801733.SI,其他电源设备Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801734.SI,高低压设备(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801735.SI,光伏设备(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801736.SI,风电设备(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801737.SI,电池(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801738.SI,电网设备(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801740.SI,国防军工(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20140221
801741.SI,航天装备Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801742.SI,航空装备Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801743.SI,地面兵装Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801744.SI,航海装备Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801745.SI,军工电子Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801750.SI,计算机(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20140221
801751.SI,营销传播(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801752.SI,互联网传媒(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801760.SI,传媒(申万),SW,申银万国指数,一级行业指数,20140220,1000.0,20140221
801761.SI,文化传媒(申万)(退市),SW,申银万国指数,二级行业指数,19991230,1000.0,20140221
801764.SI,游戏Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801765.SI,广告营销(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801766.SI,影视院线(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801767.SI,数字媒体(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801768.SI,社交Ⅱ(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801769.SI,出版(申万),SW,申银万国指数,二级行业指数,19991230,1000.0,20211213
801770.SI,通信(申万),SW,申银万国指数,一级行业指数,19991230,1000.0,20140221
